Age,Fare,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Survived
0.9687220037726282,0.4219719626350959,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.5475666011926179,0.0,1.0,1.0,0.0,0.0,1
-0.6591458263607518,-0.5297916842112419,0.0,1.0,0.0,0.0,1.0,0
-0.8916983735226632,-0.31431845813340203,1.0,0.0,0.0,0.0,1.0,0
-1.201768436405212,-0.46067350374162963,1.0,0.0,1.0,0.0,0.0,1
0.8136869723313539,-0.49893245334079744,1.0,0.0,0.0,0.0,1.0,0
-0.19404073203692898,-0.24935165630088751,1.0,0.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.5331309778254331,0.0,1.0,1.0,0.0,0.0,0
-2.0544611093322205,0.19630327978967346,1.0,0.0,1.0,0.0,0.0,1
-0.8141808578020261,-0.533490460795573,1.0,0.0,0.0,1.0,0.0,1
-0.11652321631629182,-0.5297916842112419,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.3684574596604975,0.0,1.0,0.0,1.0,0.0,0
-0.11652321631629182,-0.5362883643944933,1.0,0.0,0.0,1.0,0.0,1
-0.11652321631629182,-0.23464317236600618,0.0,1.0,1.0,0.0,0.0,0
-0.8916983735226632,-0.31864957825556967,1.0,0.0,0.0,0.0,1.0,0
-1.744391046449672,0.15533738011415088,0.0,1.0,0.0,0.0,1.0,0
-0.6591458263607518,-0.5352055843639514,0.0,1.0,0.0,0.0,1.0,0
1.5113446138170883,0.9574976412606354,1.0,0.0,1.0,0.0,0.0,1
-0.03900570059565468,-0.14107365324669663,1.0,0.0,0.0,0.0,1.0,1
2.7516248653472823,0.6380775322507722,0.0,1.0,1.0,0.0,0.0,0
-0.11652321631629182,0.06465455255626602,0.0,1.0,0.0,0.0,1.0,1
-0.6591458263607518,-0.4767354627146883,1.0,0.0,0.0,0.0,1.0,1
-0.07776445845597325,-0.5475666011926179,0.0,1.0,1.0,0.0,0.0,0
-1.8994260778909462,-0.10317635217772983,1.0,0.0,0.0,0.0,1.0,1
-1.4343209835671233,0.3115283995198212,0.0,1.0,0.0,0.0,1.0,0
-0.5816283106401147,-0.5475666011926179,0.0,1.0,1.0,0.0,0.0,0
0.6586519408900796,1.0283287797385647,1.0,0.0,0.0,0.0,1.0,1
1.2012745509345397,1.1035819918612273,0.0,1.0,0.0,0.0,1.0,0
-1.9769435936115833,-0.09992801208610413,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.1038086957155663,0.0,1.0,1.0,0.0,0.0,0
-0.11652321631629182,-0.37396231333577257,0.0,1.0,1.0,0.0,0.0,1
-0.03900570059565468,-0.4767354627146883,1.0,0.0,0.0,0.0,1.0,1
-0.8141808578020261,-0.527446382665088,0.0,1.0,0.0,0.0,1.0,0
-0.9692158892433004,-0.5324986342875966,1.0,0.0,0.0,0.0,1.0,1
-0.2715582477575661,-0.5165276288371035,0.0,1.0,0.0,0.0,1.0,0
0.19354684656625676,-0.4767354627146883,0.0,1.0,0.0,0.0,1.0,0
-1.0467334049639376,0.3115283995198212,1.0,0.0,0.0,0.0,1.0,0
-0.6591458263607518,0.8875673757681166,0.0,1.0,0.0,0.0,1.0,0
-0.2715582477575661,-0.39110488677931204,0.0,1.0,1.0,0.0,0.0,0
0.19354684656625676,0.5193312118613023,0.0,1.0,0.0,0.0,1.0,1
-0.34907576347820324,-0.5384539244555772,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.5331309778254331,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.5297916842112419,0.0,1.0,0.0,0.0,1.0,0
-2.2226741184460033,-0.07610685141418211,0.0,1.0,0.0,0.0,1.0,1
0.03851181512498246,-0.4339656515082829,1.0,0.0,0.0,0.0,1.0,1
-0.5816283106401147,-0.5092188636309456,0.0,1.0,0.0,0.0,1.0,0
-0.03900570059565468,-0.4983910633255265,0.0,1.0,0.0,0.0,1.0,1
-0.11652321631629182,-0.5354762793715868,1.0,0.0,0.0,1.0,0.0,1
-0.11652321631629182,0.3158595196419889,0.0,1.0,0.0,0.0,1.0,0
-0.9692158892433004,-0.4767354627146883,1.0,0.0,0.0,0.0,1.0,1
0.2710643622868939,-0.36087799944670407,1.0,0.0,0.0,0.0,1.0,1
-1.0467334049639376,0.04029200186907308,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.5297916842112419,0.0,1.0,0.0,0.0,1.0,0
-0.5041107949194775,4.977768941140177,1.0,0.0,0.0,0.0,1.0,1
-0.4265932791988404,-0.5297916842112419,0.0,1.0,0.0,0.0,1.0,0
-0.03900570059565468,-0.5297916842112419,0.0,1.0,0.0,0.0,1.0,0
-0.736663342081389,-0.534031850810844,0.0,1.0,0.0,0.0,1.0,0
1.2787920666551769,0.6206620982395361,0.0,1.0,0.0,0.0,1.0,0
-0.2715582477575661,-0.25855528656049376,0.0,1.0,0.0,0.0,1.0,0
2.2865197710234595,-0.5471161646999124,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.5297916842112419,0.0,1.0,0.0,0.0,1.0,0
3.216729959671105,0.046338245559619164,0.0,1.0,1.0,0.0,0.0,0
-0.5041107949194775,0.6679427710531791,0.0,1.0,1.0,0.0,0.0,1
0.34858187800753104,-0.20604045507921115,1.0,0.0,0.0,0.0,1.0,1
0.34858187800753104,-0.14107365324669663,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.5331309778254331,1.0,0.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.5331309778254331,0.0,1.0,0.0,0.0,1.0,0
-0.6591458263607518,0.9695879630816662,0.0,1.0,0.0,0.0,1.0,0
0.2710643622868939,-0.5167073703221734,0.0,1.0,0.0,0.0,1.0,0
0.5811344251694425,-0.5324986342875966,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.5331309778254331,0.0,1.0,0.0,0.0,1.0,0
-0.6591458263607518,-0.5384539244555772,1.0,0.0,0.0,0.0,1.0,1
-0.11652321631629182,-0.5357469743792224,0.0,1.0,0.0,0.0,1.0,1
0.6586519408900796,-0.5331309778254331,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.18113651437674727,1.0,0.0,0.0,1.0,0.0,1
1.356309582375814,0.4219719626350959,0.0,1.0,0.0,0.0,1.0,0
-1.1630096785448933,-0.39110488677931204,1.0,0.0,1.0,0.0,0.0,0
-0.5816283106401147,-0.5297916842112419,0.0,1.0,0.0,0.0,1.0,0
-0.736663342081389,-0.49135299312700415,1.0,0.0,0.0,0.0,1.0,0
-0.9692158892433004,-0.39101609881680754,1.0,0.0,1.0,0.0,0.0,0
-0.6591458263607518,-0.5324986342875966,0.0,1.0,0.0,0.0,1.0,0
3.1779712018107866,-0.5362883643944933,0.0,1.0,0.0,1.0,0.0,0
-0.03900570059565468,-0.24935165630088751,0.0,1.0,0.0,0.0,1.0,0
-0.4265932791988404,4.656092318546665,0.0,1.0,1.0,0.0,0.0,0
-2.1319786250528576,-0.02684036002452529,1.0,0.0,0.0,0.0,1.0,0
-0.6591458263607518,0.8875673757681166,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.5297916842112419,0.0,1.0,0.0,0.0,1.0,0
0.23230560442657533,-0.05291803428009662,0.0,1.0,1.0,0.0,0.0,0
0.23230560442657533,-0.4225964611875929,1.0,0.0,0.0,0.0,1.0,1
1.898932192420274,0.9695879630816662,0.0,1.0,0.0,0.0,1.0,0
-1.3568034678464862,-0.46067350374162963,0.0,1.0,1.0,0.0,0.0,1
-0.11652321631629182,-0.5362883643944933,0.0,1.0,0.0,1.0,0.0,0
-0.4265932791988404,-0.5494614662460662,0.0,1.0,0.0,0.0,1.0,1
-0.11652321631629182,-0.219936853991186,1.0,0.0,1.0,0.0,0.0,1
1.2012745509345397,-0.5530714548678929,0.0,1.0,0.0,0.0,1.0,0
0.2710643622868939,-0.5331309778254331,0.0,1.0,1.0,0.0,0.0,0
-0.736663342081389,-0.55144728482208,0.0,1.0,0.0,0.0,1.0,0
1.356309582375814,-0.39011306027133563,1.0,0.0,0.0,0.0,1.0,0
-0.03900570059565468,-0.14107365324669663,1.0,0.0,0.0,0.0,1.0,1
-0.34907576347820324,-0.4225964611875929,0.0,1.0,0.0,0.0,1.0,0
-0.5041107949194775,-0.37829343345794014,0.0,1.0,1.0,0.0,0.0,0
-0.8141808578020261,-0.13493862159364617,1.0,0.0,0.0,0.0,1.0,1
0.5811344251694425,0.4457931233070179,0.0,1.0,0.0,0.0,1.0,0
-1.0467334049639376,-0.5045260949785769,0.0,1.0,0.0,0.0,1.0,0
-0.4265932791988404,1.0110042992498942,0.0,1.0,1.0,0.0,0.0,0
-0.11652321631629182,-0.37396231333577257,1.0,0.0,1.0,0.0,0.0,0
-0.5816283106401147,-0.5362883643944933,1.0,0.0,0.0,0.0,1.0,1
-0.4265932791988404,-0.36087799944670407,1.0,0.0,0.0,0.0,1.0,1
-0.8141808578020261,-0.5579439650053315,0.0,1.0,0.0,1.0,0.0,0
-0.8916983735226632,-0.45507986210385015,0.0,1.0,0.0,0.0,1.0,0
-0.8141808578020261,0.09172405331981374,0.0,1.0,0.0,0.0,1.0,0
-0.19404073203692898,-0.5352965378865169,0.0,1.0,0.0,0.0,1.0,1
-1.5893560150083976,0.04029200186907308,1.0,0.0,0.0,0.0,1.0,0
0.5423756673091239,-0.14107365324669663,0.0,1.0,0.0,0.0,1.0,0
0.9687220037726282,-0.4225964611875929,0.0,1.0,0.0,0.0,1.0,0
1.6663796452583626,-0.43288287147774107,0.0,1.0,0.0,0.0,1.0,0
-0.5816283106401147,0.7381437315533331,1.0,0.0,0.0,0.0,1.0,1
2.0152084660012295,-0.5297916842112419,0.0,1.0,0.0,0.0,1.0,0
0.8524457301916725,-0.39011306027133563,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.545762689661735,0.0,1.0,0.0,0.0,1.0,0
1.6663796452583626,0.6250841718842692,0.0,1.0,1.0,0.0,0.0,0
-1.0467334049639376,-0.5366500129246943,1.0,0.0,0.0,1.0,0.0,1
0.03851181512498246,-0.5297916842112419,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.5165276288371035,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,0.8020277533553059,0.0,1.0,0.0,0.0,1.0,0
1.1237570352139026,-0.35546409929399453,0.0,1.0,0.0,0.0,1.0,0
0.8136869723313539,-0.36304355950778794,1.0,0.0,0.0,0.0,1.0,1
-0.2715582477575661,-0.5357469743792224,0.0,1.0,0.0,0.0,1.0,0
-0.9692158892433004,-0.5165276288371035,0.0,1.0,0.0,0.0,1.0,0
-2.2094961407734948,0.15533738011415088,0.0,1.0,0.0,0.0,1.0,0
-1.5893560150083976,-0.25963806659103567,0.0,1.0,0.0,0.0,1.0,1
-0.11652321631629182,0.4869387644676104,1.0,0.0,0.0,0.0,1.0,1
1.2012745509345397,-0.09992801208610413,1.0,0.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.1426978232925095,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,0.5193312118613023,0.0,1.0,0.0,0.0,1.0,0
2.4415548024647338,0.02134335133458968,0.0,1.0,0.0,0.0,1.0,0
-1.9769435936115833,-0.07339990133782734,0.0,1.0,0.0,1.0,0.0,0
-2.2094961407734948,-0.46302097084784455,1.0,0.0,0.0,0.0,1.0,1
-0.6591458263607518,-0.5324986342875966,0.0,1.0,0.0,0.0,1.0,0
2.053967223861548,-0.03938328389832276,0.0,1.0,1.0,0.0,0.0,0
-0.8916983735226632,-0.534031850810844,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.15262258505245663,0.0,1.0,0.0,0.0,1.0,0
1.5888621295377254,-0.0823328365897981,1.0,0.0,1.0,0.0,0.0,0
0.03851181512498246,-0.4225964611875929,0.0,1.0,0.0,0.0,1.0,0
0.5036169094488053,-0.7041192691284892,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,0.8020277533553059,1.0,0.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.37820247993537465,0.0,1.0,1.0,0.0,0.0,0
-1.5893560150083976,-0.02440410495580598,0.0,1.0,0.0,0.0,1.0,0
-2.2094961407734948,0.14044915469419963,0.0,1.0,0.0,0.0,1.0,1
-1.9769435936115833,-0.2271546656747784,1.0,0.0,0.0,0.0,1.0,1
-0.11652321631629182,0.37866076141341953,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.3684574596604975,1.0,0.0,0.0,1.0,0.0,1
1.2012745509345397,-0.12916307291073562,0.0,1.0,0.0,0.0,1.0,1
0.8136869723313539,-0.3684574596604975,0.0,1.0,0.0,1.0,0.0,0
0.5036169094488053,-0.5331309778254331,0.0,1.0,0.0,0.0,1.0,0
0.19354684656625676,-0.4225964611875929,1.0,0.0,0.0,0.0,1.0,1
-0.8141808578020261,-0.4225964611875929,0.0,1.0,0.0,0.0,1.0,0
-0.8141808578020261,-0.534031850810844,1.0,0.0,0.0,0.0,1.0,1
-2.0544611093322205,-0.14107365324669663,0.0,1.0,0.0,0.0,1.0,1
1.1237570352139026,-0.1038086957155663,1.0,0.0,1.0,0.0,0.0,1
2.2090022553028223,2.468876656852009,1.0,0.0,1.0,0.0,0.0,1
-0.11652321631629182,-0.5362883643944933,0.0,1.0,0.0,1.0,0.0,0
0.9687220037726282,-0.522121270474883,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.5362883643944933,1.0,0.0,0.0,1.0,0.0,1
-0.4265932791988404,-0.4225964611875929,1.0,0.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.4983910633255265,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,0.8020277533553059,0.0,1.0,0.0,0.0,1.0,0
0.34858187800753104,-0.5634488186806066,0.0,1.0,0.0,0.0,1.0,0
1.2400333087948583,-0.5476575547151833,0.0,1.0,1.0,0.0,0.0,0
-0.8916983735226632,-0.5297916842112419,0.0,1.0,0.0,0.0,1.0,1
-2.1319786250528576,-0.4775475477375948,1.0,0.0,0.0,0.0,1.0,0
0.19354684656625676,-0.36087799944670407,0.0,1.0,0.0,0.0,1.0,0
-0.2715582477575661,-0.29726467265236695,0.0,1.0,1.0,0.0,0.0,1
-1.0467334049639376,-0.5362883643944933,1.0,0.0,0.0,1.0,0.0,1
0.8136869723313539,-0.03279565019250576,0.0,1.0,1.0,0.0,0.0,1
-0.4265932791988404,-0.55144728482208,0.0,1.0,0.0,0.0,1.0,0
0.4260993937281682,-0.24935165630088751,1.0,0.0,0.0,0.0,1.0,1
-0.5816283106401147,-0.5471161646999124,0.0,1.0,0.0,0.0,1.0,0
0.03851181512498246,-0.4225964611875929,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.5362883643944933,0.0,1.0,0.0,1.0,0.0,0
0.1160293308456196,1.7489188900642054,1.0,0.0,1.0,0.0,0.0,1
-0.19404073203692898,-0.5324986342875966,1.0,0.0,0.0,0.0,1.0,1
0.9687220037726282,-0.11941805263585846,0.0,1.0,0.0,0.0,1.0,0
0.19354684656625676,0.9480233159933937,1.0,0.0,1.0,0.0,0.0,1
0.03851181512498246,-0.4767354627146883,0.0,1.0,0.0,0.0,1.0,0
-1.0467334049639376,-0.5297916842112419,0.0,1.0,0.0,0.0,1.0,1
-0.19404073203692898,-0.4225964611875929,0.0,1.0,0.0,0.0,1.0,0
1.6663796452583626,-0.5297916842112419,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.5331309778254331,0.0,1.0,0.0,0.0,1.0,0
0.6586519408900796,1.2448847858469465,0.0,1.0,0.0,0.0,1.0,1
-0.5816283106401147,-0.5016394034171522,0.0,1.0,0.0,0.0,1.0,0
-0.8141808578020261,-0.4767354627146883,0.0,1.0,0.0,0.0,1.0,1
-0.6979045842210704,-0.5471161646999124,0.0,1.0,0.0,0.0,1.0,0
-0.8916983735226632,-0.4225964611875929,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.15262258505245663,1.0,0.0,0.0,0.0,1.0,0
0.4260993937281682,1.1035819918612273,1.0,0.0,0.0,0.0,1.0,1
-0.03900570059565468,-0.5357469743792224,0.0,1.0,0.0,0.0,1.0,0
2.2865197710234595,-0.4117686608821738,0.0,1.0,0.0,0.0,1.0,0
-1.8994260778909462,-0.02440410495580598,1.0,0.0,0.0,0.0,1.0,1
-0.4265932791988404,-0.4767354627146883,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.540619484516661,1.0,0.0,0.0,0.0,1.0,0
1.1237570352139026,-0.14107365324669663,0.0,1.0,0.0,0.0,1.0,0
-1.6668735307290348,-0.1356597530939871,1.0,0.0,0.0,0.0,1.0,1
-0.8141808578020261,-0.4767354627146883,0.0,1.0,0.0,0.0,1.0,0
0.2710643622868939,-0.4382967716304506,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.39110488677931204,1.0,0.0,1.0,0.0,0.0,0
-0.11652321631629182,-0.3684574596604975,1.0,0.0,0.0,1.0,0.0,1
-0.03900570059565468,-0.4767354627146883,0.0,1.0,0.0,0.0,1.0,0
-0.5816283106401147,-0.5498231147762672,0.0,1.0,0.0,0.0,1.0,0
0.03851181512498246,-0.5476575547151833,0.0,1.0,1.0,0.0,0.0,0
1.1237570352139026,1.2448847858469465,0.0,1.0,0.0,1.0,0.0,0
-0.34907576347820324,-0.5357469743792224,1.0,0.0,0.0,0.0,1.0,0
-0.4265932791988404,-0.39011306027133563,1.0,0.0,0.0,0.0,1.0,1
0.5811344251694425,0.43397349649362243,0.0,1.0,0.0,0.0,1.0,1
1.898932192420274,-0.14107365324669663,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.5471161646999124,0.0,1.0,0.0,0.0,1.0,0
-0.03900570059565468,-0.4775475477375948,1.0,0.0,0.0,0.0,1.0,0
2.519072318185371,-0.12916307291073562,0.0,1.0,0.0,0.0,1.0,0
0.03851181512498246,-0.35546409929399453,0.0,1.0,0.0,0.0,1.0,0
0.891204488051991,-0.2664054417819226,1.0,0.0,0.0,0.0,1.0,0
-0.03900570059565468,-0.37396231333577257,1.0,0.0,1.0,0.0,0.0,1
-0.11652321631629182,1.0110042992498942,1.0,0.0,1.0,0.0,0.0,1
0.03851181512498246,1.1690901837090129,1.0,0.0,0.0,0.0,1.0,1
0.4260993937281682,4.977768941140177,1.0,0.0,1.0,0.0,0.0,1
1.5888621295377254,-0.14107365324669663,1.0,0.0,0.0,0.0,1.0,1
-0.11652321631629182,-0.5362883643944933,0.0,1.0,0.0,1.0,0.0,0
-2.0544611093322205,-0.02440410495580598,0.0,1.0,0.0,0.0,1.0,1
1.7438971609789997,1.0207493195247717,0.0,1.0,0.0,0.0,1.0,0
0.8136869723313539,-0.7041192691284892,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.5362883643944933,1.0,0.0,0.0,1.0,0.0,0
0.5036169094488053,-0.4767354627146883,0.0,1.0,0.0,0.0,1.0,0
-1.0467334049639376,0.15533738011415088,0.0,1.0,0.0,0.0,1.0,0
-0.34907576347820324,-0.5357469743792224,0.0,1.0,0.0,0.0,1.0,1
2.2090022553028223,2.6192033396122643,1.0,0.0,0.0,0.0,1.0,1
0.4260993937281682,2.233101305201508,1.0,0.0,0.0,0.0,1.0,1
-0.11652321631629182,-0.03279565019250576,0.0,1.0,0.0,0.0,1.0,0
-0.34907576347820324,-0.7041192691284892,0.0,1.0,0.0,0.0,1.0,1
0.891204488051991,-0.28183505721714475,1.0,0.0,0.0,0.0,1.0,1
0.5811344251694425,-0.0609479309865954,0.0,1.0,1.0,0.0,0.0,0
-0.11652321631629182,-0.5362883643944933,1.0,0.0,0.0,1.0,0.0,1
2.596589833906008,0.9841145399714164,1.0,0.0,0.0,0.0,1.0,1
1.2012745509345397,-0.5362883643944933,1.0,0.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.7041192691284892,0.0,1.0,0.0,0.0,1.0,0
-1.744391046449672,-0.07339990133782734,0.0,1.0,0.0,1.0,0.0,0
0.4260993937281682,-0.26559335675901613,1.0,0.0,0.0,0.0,1.0,1
2.7516248653472823,-0.5362883643944933,0.0,1.0,0.0,1.0,0.0,0
-0.11652321631629182,-0.534031850810844,0.0,1.0,0.0,0.0,1.0,0
-1.0467334049639376,-0.4983910633255265,0.0,1.0,0.0,0.0,1.0,0
-0.8141808578020261,-0.5297916842112419,0.0,1.0,0.0,0.0,1.0,1
-0.11652321631629182,-0.14107365324669663,0.0,1.0,0.0,0.0,1.0,0
0.2710643622868939,-0.5165276288371035,0.0,1.0,1.0,0.0,0.0,0
0.03851181512498246,-0.4983910633255265,0.0,1.0,0.0,0.0,1.0,1
-0.5816283106401147,-0.5331309778254331,0.0,1.0,0.0,0.0,1.0,0
0.9687220037726282,-0.4225964611875929,0.0,1.0,0.0,0.0,1.0,1
-0.5816283106401147,-0.5362883643944933,1.0,0.0,0.0,1.0,0.0,1
-0.2715582477575661,1.0034248390361007,1.0,0.0,0.0,0.0,1.0,1
-0.8141808578020261,1.268255510026163,1.0,0.0,1.0,0.0,0.0,1
0.5036169094488053,-0.42530341126394766,0.0,1.0,1.0,0.0,0.0,0
-0.4265932791988404,-0.5124672037225713,1.0,0.0,0.0,0.0,1.0,0
-0.4265932791988404,-0.5331309778254331,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.1038086957155663,0.0,1.0,1.0,0.0,0.0,0
-0.465352037059159,-0.5475666011926179,0.0,1.0,1.0,0.0,0.0,0
-2.1319786250528576,2.5777870034440364,1.0,0.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.04362345049792484,0.0,1.0,0.0,0.0,1.0,1
1.5888621295377254,4.656092318546665,1.0,0.0,1.0,0.0,0.0,1
-0.11652321631629182,-0.5362883643944933,1.0,0.0,0.0,1.0,0.0,1
-0.11652321631629182,-0.2006265549265016,0.0,1.0,0.0,1.0,0.0,1
-0.8141808578020261,-0.7041192691284892,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.43667260158463767,1.0,0.0,0.0,1.0,0.0,1
-0.11652321631629182,-0.5297916842112419,0.0,1.0,0.0,0.0,1.0,0
-2.2156975420311458,2.5777870034440364,0.0,1.0,0.0,0.0,1.0,1
-0.11652321631629182,1.6971251900832633,1.0,0.0,1.0,0.0,0.0,1
-0.9692158892433004,1.6541756373917884,1.0,0.0,1.0,0.0,0.0,1
0.03851181512498246,-0.18438485446837297,0.0,1.0,1.0,0.0,0.0,0
0.03851181512498246,0.5287167491660395,1.0,0.0,1.0,0.0,0.0,1
-0.4265932791988404,1.096723663147775,1.0,0.0,1.0,0.0,0.0,1
-0.8916983735226632,4.977768941140177,1.0,0.0,1.0,0.0,0.0,1
-0.2715582477575661,-0.14107365324669663,1.0,0.0,0.0,0.0,1.0,0
-0.11652321631629182,-0.5331309778254331,0.0,1.0,0.0,0.0,1.0,0
1.0462395194932654,-0.1356597530939871,0.0,1.0,0.0,0.0,1.0,0
-0.2715582477575661,-0.534031850810844,1.0,0.0,0.0,0.0,1.0,1
-0.4265932791988404,-0.14107365324669663,1.0,0.0,0.0,0.0,1.0,1
1.898932192420274,-0.4009408605767547,0.0,1.0,0.0,0.0,1.0,0
0.1160293308456196,2.8661681400983854,1.0,0.0,0.0,0.0,1.0,1
0.8136869723313539,2.2085590130292454,1.0,0.0,1.0,0.0,0.0,1
-0.5816283106401147,-0.5471161646999124,0.0,1.0,0.0,0.0,1.0,0
-0.19404073203692898,-0.5331309778254331,0.0,1.0,0.0,0.0,1.0,0
0.03851181512498246,-0.43667260158463767,1.0,0.0,0.0,1.0,0.0,1
-0.5816283106401147,-0.07610685141418211,1.0,0.0,0.0,0.0,1.0,1
-0.11652321631629182,0.8020277533553059,0.0,1.0,0.0,0.0,1.0,0
0.5036169094488053,2.233101305201508,1.0,0.0,1.0,0.0,0.0,1
2.4415548024647338,-0.569042460318386,0.0,1.0,0.0,0.0,1.0,0
0.5036169094488053,-0.4225964611875929,1.0,0.0,0.0,0.0,1.0,1
0.1160293308456196,-0.25963806659103567,1.0,0.0,0.0,0.0,1.0,1
-1.0467334049639376,0.5514551298074195,1.0,0.0,1.0,0.0,0.0,1
-0.11652321631629182,-0.2006265549265016,1.0,0.0,0.0,1.0,0.0,1
1.2400333087948583,-0.0869346517196012,0.0,1.0,0.0,0.0,1.0,0
0.6586519408900796,2.6192033396122643,0.0,1.0,0.0,0.0,1.0,0
-1.0467334049639376,-0.31431845813340203,0.0,1.0,0.0,0.0,1.0,0
-0.11652321631629182,2.190151752510033,1.0,0.0,0.0,0.0,1.0,1
-0.11652321631629182,-0.5331309778254331,0.0,1.0,0.0,0.0,1.0,0
-0.03900570059565468,0.7381437315533331,0.0,1.0,0.0,0.0,1.0,0
